,coconut_id,SMILES,molecular_formula,molecular_weight,citationDOI,name,alogp,topoPSA,affinity
133,CNP0029831,OCC1OC(OCC2OC(OC3CCC4(C)C5CC(O)C6C(O)(CCC6(C)C5(C)CC(OC7OCC(O)C(O)C7O)C4C3(C)C)C(OC8OC(COC9OC(C)C(O)C(O)C9O)C(O)C(O)C8OC%10OC(CO)C(O)C(O)C%10O)(C)CCC=C(C)C)C(O)C(O)C2O)C(O)C(O)C1O,C65H110O33,1419.5516788218465,[],"2-[(2-{[2-(1,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-7-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-5-[(3,4,5-trihydroxyoxan-2-yl)oxy]-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl)-6-methylhept-5-en-2-yl]oxy}-4,5-dihydroxy-6-{[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]methyl}oxan-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",-5.470299999999996,535.5900000000001,15.000689
297,CNP0399418,O=C(OC)CCCC=CCCC=CCC=CCCCCC,C19H32O2,292.456896016536,[],"methyl octadeca-5,9,12-trienoate",6.1972,26.3,14.992061
264,CNP0374617,O=C(OCC)C1=CC=C(C=C1)NC(=O)C2N(C(=O)CC2)C3OC(=O)C=4C=CC=CC43,C22H20N2O6,408.4048407853401,[],"ethyl 4-[5-oxo-1-(3-oxo-1,3-dihydro-2-benzofuran-1-yl)pyrrolidine-2-amido]benzoate",1.1067000000000002,102.01000000000002,14.989619
591,CNP0077450,O=C(OC1C(O)C(OC2OC(CO)C(O)C(OC3OC(O)C(O)C(O)C3O)C2OC4OC(CO)C(O)C(O)C4O)C(OC1OC5CC6=CCC7C(CCC8(C)C7CC9OC%10(OCC(C)CC%10)C(C)C98)C6(C)CC5)CO)C,C52H82O24,1091.1951267083557,[],"4-hydroxy-5-{[5-hydroxy-6-(hydroxymethyl)-4-[(3,4,5,6-tetrahydroxyoxan-2-yl)oxy]-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-6-(hydroxymethyl)-2-{5,7',9',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icosan]-18'-eneoxy}oxan-3-yl acetate",-1.8035000000000063,361.36000000000007,14.9858055
278,CNP0022485,N1=C(N=C2NCCN2)SC=3C=C(OC)C=CC13,C11H12N4OS,248.30568665932884,[],"N-(imidazolidin-2-ylidene)-6-methoxy-1,3-benzothiazol-2-amine",0.5014000000000005,83.31,14.968472
453,CNP0240435,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN)CCCC=CCC=CCC=CCC=CCCCCC,C41H72NO8P,737.9876103013559,[],"(2-aminoethoxy)[2-(hexadec-9-enoyloxy)-3-(icosa-5,8,11,14-tetraenoyloxy)propoxy]phosphinic acid",10.916100000000002,144.19000000000003,14.940622
477,CNP0436798,O=C(NC1C(OC(CO)C(O)C1O)OC2C(O)C(O)C(OCC(NC(=O)C(O)CCCCCCCCCCCCCCCCCCC)C(O)C(O)CCCCCCCCCCCCC(C)C)OC2CO)C,C54H104N2O15,1021.4100571520466,[],,8.876399999999997,277.19,14.914442
418,CNP0466129,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)C(OC7OC(CO)C(O)C(O)C7O)CC6(C=CC54C)C(=O)O)C2(C)C)C(OC8OC(CO)C(O)C(O)C8O)C(O)C1O,C48H74O20,971.0910373803196,[n/a],,-0.1564000000000075,332.28000000000003,14.9138155
135,CNP0184968,OCC(C=CC(=C)C)C(=C)C,C10H16O,152.23381595666206,"[Gunawardena,Phytochem.,59,(2002),197]","2-Isopropenyl-5-Methylhexa-Trans-3,5-Diene-1-Ol",2.3254,20.23,14.912865
526,CNP0184090,O=C(OC1=CC=C2C(OC(=CC3=CC=C(OC)C=C3OC)C2=O)=C1)N(CC)CC,C22H23NO6,397.4219598397815,[],"2-[(2,4-dimethoxyphenyl)methylidene]-3-oxo-2,3-dihydro-1-benzofuran-6-yl N,N-diethylcarbamate",0.9461000000000004,74.3,14.904945
522,CNP0010609,N=1N=C(OC1C=2C=CC(OC)=CC2)C3CN(CC3)C4CCOCC4,C18H23N3O3,329.3942078839933,[],"2-(4-methoxyphenyl)-5-[1-(oxan-4-yl)pyrrolidin-3-yl]-1,3,4-oxadiazole",0.9674000000000004,55.650000000000006,14.896915
69,CNP0442944,[O-][NH+](O)C1=CC=C(C=C1)NN=C(C=2C=CC=CC2)C=3C=CC=CC3,C19H17N3O2,319.3578943302571,[],,1.4436000000000009,72.12,14.890514
103,CNP0129193,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC(O)(C7OC(OCCC)C(C)C7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O,C48H78O18,943.123990540484,[],Indioside J,1.2735000000000003,265.14,14.887369
507,CNP0373539,O=C1OC2=C(C=CC(O)=C2C)C(=C1CC(=O)OC)C,C14H14O5,262.25849774644,[],"methyl 2-(7-hydroxy-4,8-dimethyl-2-oxo-2H-chromen-3-yl)acetate",1.3178000000000003,72.83,14.863295
39,CNP0323824,O=C1C=2C=CC=CC2C(=O)C3=C4NC5C#CC=CC#CC(O)C6(OC56C(O)C)C4=CC(O)=C13,C26H17NO6,439.4172589039787,"[10.1002/anie.200700917, 10.1021/jacs.6b04339, 10.1021/ol052081f]",Uncialamycin,0.1633000000000001,119.39,14.852123
579,CNP0072780,O=CC(=CCCC(=CCCC(=CC(=O)C1=CC(O)=CC=C1O)C(=O)O)C)C,C21H24O6,372.4124614897833,"[NA, 10.1016/j.tet.2018.06.053]",Ganotheaecolumol J,3.3109999999999995,111.90000000000002,14.852038
298,CNP0283770,O=C(NC=1C=CC=2OC(C(=O)C=3C=CC=CC3)=C(C2C1)C)C4=CC=C(Cl)N=C4Cl,C22H14Cl2N2O3,425.2648566360452,[],"N-(2-benzoyl-3-methyl-1-benzofuran-5-yl)-2,6-dichloropyridine-3-carboxamide",2.5883000000000003,67.75999999999999,14.850172
584,CNP0354624,O=C(O)CCNC(=O)C1=CC=C(C=C1)NC2=CC(=O)C3(OC=4C(Cl)=C(OC)C=C(OC)C4C3=O)C(C)C2,C26H25ClN2O8,528.9392355749438,[],"3-{[4-({7-chloro-4,6-dimethoxy-6'-methyl-2',3-dioxo-3H-spiro[1-benzofuran-2,1'-cyclohexan]-3'-en-4'-yl}amino)phenyl]formamido}propanoic acid",-0.4425999999999997,140.26000000000002,14.845297
443,CNP0130432,O=C1CC2C(C)(C)C(O)CCC2(C)C3C(=O)CC4(C)C(CCC4(C)C13)C(C)CCCC(C)C,C30H50O3,458.7173293776376,[],"7-hydroxy-3a,6,6,9a,11a-pentamethyl-1-(6-methylheptan-2-yl)-hexadecahydro-1H-cyclopenta[a]phenanthrene-4,10-dione",5.7210999999999945,54.37,14.84355
117,CNP0225050,O=C1OC2C3C(=CCC3=C(C)C(O)CC2C1=C)COC4OC(CO)C(OC(=O)CC5=CC=C(O)C=C5)C(O)C4O,C29H34O11,558.574780840192,"[Zidorn,Phytochem.,69,(2008),2270]",Youngiaside C,0.4779999999999986,172.20999999999998,14.842075
101,CNP0127509,O=C1C=C(C(=O)CC(C(=C)C)CCC2=CC(OC2=O)CC(=C1)C)C,C20H24O4,328.4029157378565,"[""J_Nat_Prod_2008;71_(9):1637-1639"", Ortega,J.Nat.Prod.,71,(2008),1637, 10.1021/np8002639]",Lophodione,3.919799999999999,60.440000000000005,14.842016
378,CNP0442673,OC=1C=C(O)CCC1N=NC2=CC=C(C=C)C=C2,C14H14N2O2,242.2736893778038,[],,1.4734999999999996,65.18,14.827274
293,CNP0451517,O=C1C=C(OC=2C1=C(O)C(OC)=C(OCCC=3C=CC=CC3)C2CC=4C=CNC4)C=5C=CC(O)=CC5,C29H25NO6,483.512992624949,[],,0.4249999999999962,97.25,14.826055
479,CNP0157332,O=C1OC(CCCCCCCCCCCCCC(OC2OCC(O)C(O)C2O)C)C(C(=O)OC3OC(CO)C(O)C(O)C3O)C1C,C32H56O14,664.7798998974315,"[NA, 10.1016/s0031-9422(01)00261-8]",18-O-B-D-Xylopyranosyl-18S-Hydroxydihydroprotolichesterinate21-O-B-D-Glucopyranoside,2.4200999999999966,221.89999999999995,14.793394
18,CNP0086534,BrC1=CC=C2C(=C1)NC3N(C)CCC23CC=C(C)C,C16H21BrN2,321.2554645638715,"[Laycocki,Can.J.Chem.,64,(1986),1312, Wright,J.Nat.Prod.,47,(1984),893]",Flustramine E,3.016399999999998,15.27,14.784481
35,CNP0404247,O=C(NC1=CC=C(OC(F)(F)F)C=C1)NC2CC(O)(C(=O)NC3C(=O)NCCC3)CC(O)C2O,C20H25F3N4O7,490.4310937625345,[],"1,3,4-trihydroxy-N-(2-oxopiperidin-3-yl)-5-({[4-(trifluoromethoxy)phenyl]carbamoyl}amino)cyclohexane-1-carboxamide",-0.8060000000000003,169.24999999999997,14.775127
388,CNP0195817,OC1C=C2C3CCC(C(C)CCC=C(C)C)C3(C)CCC2C4(C)CCC(O)CC14,C27H44O2,400.6380722367495,[],"9a,11a-dimethyl-1-(6-methylhept-5-en-2-yl)-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-5,7-diol",6.0917,40.46,14.743517
502,CNP0120673,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(O)CC(OC7OC(C)C(O)C(O)C7O)C6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,C39H64O14,756.9185772055539,[],"2-{[6,16-dihydroxy-7,9,13-trimethyl-6-(3-methyl-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}butyl)-5-oxapentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icos-18-en-14-yl]oxy}-6-methyloxane-3,4,5-triol",0.0361999999999993,228.22,14.743163
198,CNP0013459,O=C(NCC1=CC=C(F)C=C1)C2CN3CCC2CC3CN4N=NC(=C4)COC=5C=CC=CC5,C25H28FN5O2,449.52146763714086,[],"N-[(4-fluorophenyl)methyl]-6-{[4-(phenoxymethyl)-1H-1,2,3-triazol-1-yl]methyl}-1-azabicyclo[2.2.2]octane-3-carboxamide",1.1757000000000022,69.53,14.741025
588,CNP0003213,O=CCCCCC(O)C(C(=O)CCC(=O)O)C,C12H20O5,244.2846704758188,[],"6-hydroxy-5-methyl-4,11-dioxoundecanoic acid",0.6286,91.67,14.724071
238,CNP0195314,O=C1C=C(OC2=CC(OC)=CC=C12)C=3C=CC=CC3OC,C17H14O4,282.2913005092346,[],7-methoxy-2-(2-methoxyphenyl)-4H-chromen-4-one,0.5747000000000007,44.760000000000005,14.7187605
351,CNP0363969,O=C(OC1C(SCC1NC(=O)C=2C=CC=CC2)C(=O)OC)C,C15H17NO5S,323.36584410477934,[],methyl 3-(acetyloxy)-4-benzamidothiolane-2-carboxylate,0.8504000000000013,107.0,14.717548
417,CNP0331950,O=C1C=CC=C2N1CC3CN(C(=S)NC(=O)C4=CC=C5OCOC5=C4)CC2C3,C20H19N3O4S,397.4494065828736,[],"N-{6-oxo-7,11-diazatricyclo[7.3.1.0²,⁷]trideca-2,4-diene-11-carbothioyl}-2H-1,3-benzodioxole-5-carboxamide",0.1389999999999994,103.20000000000002,14.715002
70,CNP0378406,O=C(OC1C(O)COC(OC2CCC3(C)C(C(OC4OC(CO)C(O)C(O)C4O)CC5C3(C)CCC6(C)C(C(O)CC56C)C7(OC(CC7)C(O)(C)C)C)C2(C)C)C1O)C,C44H74O15,843.0510691553209,[],"3,5-dihydroxy-2-({2-hydroxy-1-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-3a,6,6,9a,9b,11a-hexamethyl-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-hexadecahydro-1H-cyclopenta[a]phenanthren-7-yl}oxy)oxan-4-yl acetate",0.859,234.29,14.714548
368,CNP0351874,O=C(N)CCC1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)C(N(C1=O)C)C(C)CC)C(O)C(=O)N)C(O)C)CCC2)CC(C)C)C(O)C)CCCCCCC)C(C)C)C(O)C(C)C)C)CC(C)C,C65H114N14O18,1379.6862128221128,"[10.1021/jm061307x, NA, 87)(H, 90)(H]",80-81,0.3707000000000002,498.7199999999999,14.713175
91,CNP0019141,O=C1C=CC23CC(O)C(CSSCC4=CC5=C(C#CCC6=NC=C[C-]6C(=O)CC5C7=CC(=CC=C7O)CCOC8=CC(=CC=C8O)CC1)C=C4C(N)N)(CCC2CC(CCCCC)CC(O)C)C3,[C56H68N3O7S2]-,959.2892955804512,[],"30-(diaminomethyl)-3,11,45-trihydroxy-21-(4-hydroxy-2-pentylpentyl)-17,41-dioxo-9-oxa-26,27-dithia-37-azaoctacyclo[27.13.2.2²⁰,²⁴.1²,⁶.1¹⁰,¹⁴.1²⁰,²⁴.0³²,⁴³.0³⁶,⁴⁰]nonatetraconta-2(49),3,5,10(48),11,13,18,29,31,36,38,43-dodecaen-33-yn-40-ide",6.026399999999999,239.29,14.711979
217,CNP0264431,O=C1OCC2=C1CCC3(C4=CC=C(C(O)=C4CCC23)C(C)C)C,C20H24O3,312.4035108102871,"[Kupchan,J.Org.Chem.,42,(1977),3660, Briggs,J.Chem.Soc.,C,(1968),3042, Chinese Materia Medica Editing Committee of the National Chinese Medicine and Pharmacology Bureau, Chinese Materia Medica (ZHONG HUA BEN CAO), Vol.1-Vol.30, Shanghai Science and technology Press, Shanghai, (1999), Tanaka,Phytochem.,65,(2004),2071, Fujita,Phytochem.,53,(2000),715]",Hypolide,3.7636,46.53,14.704824
424,CNP0320198,O=C1OCC(=C1C=CC=CC)C(O)C,C11H14O3,194.2274802009373,"[NA, Fujimoto,Chem.Pharm.Bull.,48,(2000),1436, 10.1248/cpb.46.211]",Kobifuranone B,1.5034999999999994,46.53,14.687496
94,CNP0230164,O=C(O)C1=CC(=O)C(O)C(O)C1,C7H8O5,172.13570194596932,"[Rontenberg,J. Biol. Chem.,253,(1978),2210, 10514257, 439774]","4,5-dihydroxy-3-oxocyclohex-1-ene-1-carboxylic acid",-0.9316000000000004,94.83,14.684849
231,CNP0191157,O=C1OCC2(OC34C(OC(=O)C)C2C(OC(=O)C)C(OC(=O)C)C4(COC(=O)C)C(OC(=O)C=5C=CC=CC5)C(O)C(OC(=O)C(C)C(C6=NC=CC=C16)C)C3(O)C)C,C41H47NO17,825.8099741738355,"[Nunez,J.Nat.Prod.,67,(2004),14, 10.1016/S0031-9422(01)00315-6]","21,22,24-tris(acetyloxy)-20-[(acetyloxy)methyl]-18,25-dihydroxy-3,13,14,25-tetramethyl-6,15-dioxo-2,5,16-trioxa-11-azapentacyclo[15.7.1.0¹,²⁰.0³,²³.0⁷,¹²]pentacosa-7(12),8,10-trien-19-yl benzoate",-0.0160000000000037,246.14999999999995,14.671337
520,CNP0024021,O=C(OC=1C=CC=2C=C(C(=O)OC2C1)C3=NC(=CS3)C)C=4C=CC=CC4Cl,C20H12ClNO4S,397.83335247020494,[],"3-(4-methyl-1,3-thiazol-2-yl)-2-oxo-2H-chromen-7-yl 2-chlorobenzoate",2.5454999999999988,90.26,14.669666
407,CNP0445197,O=C1C=C2C(=COC(C=CC=CC)C2)C(O)C1(O)C,C15H18O4,262.3015917309618,[],nigbeauvin a,0.6374999999999997,66.76,14.647209
114,CNP0354629,O=C1OC(OC)(C(=O)C2=CC(O)=C(C(O)=C12)C)C,C12H12O6,252.22054937278185,"[10.3390/md13053091, NA]","6,8-dihydroxy-3-methoxy-3,7-dimethyl-3,4-dihydro-1H-2-benzopyran-1,4-dione",-0.0029999999999996,93.06,14.636852
515,CNP0150033,O=C1OC(OC)C(O)C1=CCCCCCCCCCCCCCCC,C21H38O4,354.5248221882055,[],3-hexadecylidene-4-hydroxy-5-methoxyoxolan-2-one,6.7796,55.760000000000005,14.624968
399,CNP0207693,O=C1OC(CC2=CC(OC3OC(CO)C(OC)C(O)C3O)=C(C(O)=C12)C)CC,C19H26O9,398.40508598656703,[],"6-{[3,4-dihydroxy-6-(hydroxymethyl)-5-methoxyoxan-2-yl]oxy}-3-ethyl-8-hydroxy-7-methyl-3,4-dihydro-1H-2-benzopyran-1-one",-0.2070999999999995,134.91000000000005,14.604269
194,CNP0275827,O=C(O)C(NC(=O)C(NC(=O)C1N2C(=O)C=3C=CC=CC3C2SC1(C)C)C(C)C)C(C)C,C23H31N3O5S,461.57630824671634,[],"2-[2-({2,2-dimethyl-5-oxo-2H,3H,5H,9bH-[1,3]thiazolo[2,3-a]isoindol-3-yl}formamido)-3-methylbutanamido]-3-methylbutanoic acid",2.3915000000000024,141.11,14.593194
552,CNP0001799,O=C(O)C1(OC(CO)C(O)C2OC(OC3C(O)C(OC(CO)C3OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(OC6(OC(C(O)C(O)CO)C(NC(=O)C)C(O)C6)C(=O)O)C5O)C4CC(=O)C)OC7C(O)C(O)C(OCC(NC(=O)CCCCCCCCCCCCCCCCCCCCCC)C(O)C=CCCCCCCCCCCCCC)OC7CO)(C(=O)O)CC(O)C2NC(=O)C)OC(C(O)C(O)CO)C(NC(=O)C)C(O)C1,C101H176N4O47,2198.480742672832,[],"6-(2-{[2-carboxy-5-acetamido-4-hydroxy-6-(1,2,3-trihydroxypropyl)oxan-2-yl]oxy}-1,3-dihydroxypropyl)-2-{[3-({4-[(4-{[2-carboxy-5-acetamido-4-hydroxy-6-(1,2,3-trihydroxypropyl)oxan-2-yl]oxy}-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy]-5-hydroxy-6-(hydroxymethyl)-3-(2-oxopropyl)oxan-2-yl}oxy)-6-({4,5-dihydroxy-6-[(3-hydroxy-2-tricosanamidooctadec-4-en-1-yl)oxy]-2-(hydroxymethyl)oxan-3-yl}oxy)-5-hydroxy-2-(hydroxymethyl)oxan-4-yl]oxy}-5-acetamido-4-hydroxyoxane-2-carboxylic acid",0.03989999999999,819.6500000000004,14.580707
214,CNP0153977,O=C(O)CC(O)C=CC1OC2(OC3(OC4CC(OC4CC3C)C(O)C5(O)OC(C(=C)CC67OC(CC(C)C6)C8OC9(NCC(C)CC9C)CC8O7)C(C)CC5)CC2)CC=C1,C46H69NO13,844.0407305316653,[],"3-hydroxy-5-(2-{hydroxy[2-hydroxy-5-methyl-6-(3-{3,5,10'-trimethyl-3',7',12'-trioxaspiro[piperidine-2,4'-tricyclo[6.3.1.0²,⁶]dodecan]-8'-yl}prop-1-en-2-yl)oxan-2-yl]methyl}-6-methyl-2,3,3'',3a,6,6'',7,7a-octahydrodispiro[furo[3,2-b]pyran-5,2'-oxolane-5',2''-pyran]-6''-yl)pent-4-enoic acid",3.0743999999999976,183.86,14.524505
527,CNP0099451,O=C(C=1SC=CC1)N2CCN3C(=O)C=4C=C(C=CC4NC(=O)C3C2)C=5C=CC=CC5,C23H19N3O3S,417.48220934566814,[],"5-phenyl-13-(thiophene-2-carbonyl)-1,9,13-triazatricyclo[9.4.0.0³,⁸]pentadeca-3,5,7-triene-2,10-dione",0.3080000000000005,95.02,14.518106
352,CNP0253369,O=C(OC)C1C(O)OC2OC3C(C(=O)OC43C=CC1C24)C(O)C,C15H18O8,326.2992114412394,"[Abe,Chem.Pharm.Bull.,32,(1984),2947]",Allamancin,-0.7804000000000004,111.52,14.513788
318,CNP0120772,O=C(O)C1=CC(O)C(O)C(OC(=O)C2C(OC=3C=C(O)C=C4OC(C5=CC=C(O)C(O)=C5)C(O)C2C43)C6=CC=C(O)C=C6)C1,C31H28O13,608.5474179659521,[],"5-[7-(3,4-dihydroxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2,8-dioxatricyclo[7.3.1.0⁵,¹³]trideca-1(13),9,11-triene-4-carbonyloxy]-3,4-dihydroxycyclohex-1-ene-1-carboxylic acid",-1.3978000000000006,223.67,14.483804
281,CNP0002592,O=C(O)C1OC(OC)C(O)C(O)C1OC2OC(C(=O)OCC(O)C)C(C)C(O)C2O,C17H28O13,440.39711541092026,[],"3-({3,4-dihydroxy-6-[(2-hydroxypropoxy)carbonyl]-5-methyloxan-2-yl}oxy)-4,5-dihydroxy-6-methoxyoxane-2-carboxylic acid",-2.323099999999998,201.67,14.479149
113,CNP0326304,O=C(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C34CCC(C)(C)CC4C5=CCC6C7(C)CCC(OC8OC(CO)C(OC9OC(C)C(O)C(OC%10OCC(OC%11OCC(O)C(O)C%11O)C(O)C%10O)C9O)C(O)C8O)C(C)(C)C7CCC6(C)C5(C)CC3,C64H104O30,1353.495083619395,[],"3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl 10-[(5-{[4-({3,4-dihydroxy-5-[(3,4,5-trihydroxyoxan-2-yl)oxy]oxan-2-yl}oxy)-3,5-dihydroxy-6-methyloxan-2-yl]oxy}-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy]-2,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylate",-2.307400000000005,471.7400000000002,14.473719
524,CNP0371929,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC1,C42H68O13,780.9831429836515,[],"10-{[3,4-dihydroxy-6-(hydroxymethyl)-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-2,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylic acid",2.928100000000001,215.83,14.468718
546,CNP0438846,O=C1C(OC2=C1C=C3C(OCN(C3)CCCN4CCOCC4)=C2C)=CC=5C=CC=CC5,C25H28N2O4,420.5017646511716,[],,1.2431999999999988,51.24000000000001,14.4686165
164,CNP0153764,O=C(OCC1OC(SC2=NN=C(N2CC)COC=3C=CC=CC3C)C(NC(=O)C)C(OC(=O)C)C1OC(=O)C)C,C26H34N4O9S,578.6366611158712,[],"[3,4-bis(acetyloxy)-5-acetamido-6-({4-ethyl-5-[(2-methylphenoxy)methyl]-4H-1,2,4-triazol-3-yl}sulfanyl)oxan-2-yl]methyl acetate",1.1946999999999928,179.71999999999997,14.465702
223,CNP0219639,O=C1N(C=2C=CC=CC2OC3CN(CC4=CC=C(C=C4)C)C1C3)CC5CC5,C23H26N2O2,362.4656014948053,[],"9-(cyclopropylmethyl)-12-[(4-methylphenyl)methyl]-2-oxa-9,12-diazatricyclo[9.2.1.0³,⁸]tetradeca-3,5,7-trien-10-one",2.295599999999998,32.78,14.460398
43,CNP0274637,O=C(OC1C2C3CC1(O)C(O)CC2(O)C4CC5(O)C6(COC)CN(CC)C4C35C(OC)CC6O)C7=CC=C(OC)C=C7,C31H43NO10,589.6750176976668,"[Gao,J.Nat.Prod.,70,(2007),876]",Circinasine B,-2.5744000000000047,158.38,14.454943
204,CNP0424382,O=C1C=C(OC2=CC(O)=C(C(O)=C12)C3OCC(OC4OC(C)C(O)C(O)C4O)C(O)C3O)C=5C=CC(O)=CC5,C26H28O13,548.4937384820122,"[Liu,Zhiwu Xuebo,44,(2002),227]",Hemsleyanoside,-2.8967000000000014,215.83,14.45079
545,CNP0347638,O=C(O)C(NC(=O)C(N)CC(=O)N)CCC(=O)N,C9H16N4O5,260.2475125982956,[],2-(2-amino-3-carbamoylpropanamido)-4-carbamoylbutanoic acid,-3.1221000000000005,178.60000000000002,14.442224
525,CNP0294298,O=C(OC1CC2C(CC=C3CC(O)CCC32C)C4(O)CCC(C(=O)C)C14C)C=5C=CC=CC5,C28H36O5,452.5834968856393,[],"1-acetyl-3a,7-dihydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-11-yl benzoate",2.9462999999999964,83.83000000000001,14.440296
302,CNP0474322,O=C(NCC=1OC=CC1)C2CN3CCC2CC3CN4N=NC(=C4)C=5C=CC(F)=CC5,C22H24FN5O2,409.4574969314737,[],,0.1752999999999984,69.53,14.433723
88,CNP0315965,O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(OC1C(OC2OC(CO)C(O)C(O)C2NC(=O)C)C(OC(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1NC(=O)C)CO)C)C)CCC(=O)N)CCCC(NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(=O)O)C)C,C105H172N14O32P2,2204.5154046615003,[],"2-[2-(2-{2-[2-(2-aminoacetamido)acetamido]acetamido}acetamido)acetamido]-6-[4-carbamoyl-2-(2-{2-[(3-acetamido-5-{[3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2-{[hydroxy({hydroxy[(3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaen-1-yl)oxy]phosphoryl}oxy)phosphoryl]oxy}-6-(hydroxymethyl)oxan-4-yl)oxy]propanamido}propanamido)butanamido]-6-({1-[(1-carboxyethyl)carbamoyl]ethyl}carbamoyl)hexanoic acid",7.491199999999995,732.6600000000002,14.4293375
190,CNP0323904,O=C(OC1C(O)C(OC2=CC(O)=C3C(=O)C(OC4OC(CO)C(O)C(O)C4O)=C(OC3=C2)C=5C=CC(O)=CC5)OC(C)C1O)C(=CCCC(O)(C=C)C)C,C37H44O17,760.7365051181703,[],"3,5-dihydroxy-2-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-7-yl]oxy}-6-methyloxan-4-yl 6-hydroxy-2,6-dimethylocta-2,7-dienoate",-1.511500000000002,271.5899999999999,14.428495
475,CNP0147092,O=C(NCC=1C=NC=CC1)CCCCCN2C(=O)N3CC4=CC(OC)=C(OC)C=C4CC3C2=O,C25H30N4O5,466.5304575004646,[],"6-{7,8-dimethoxy-1,3-dioxo-1H,2H,3H,5H,10H,10aH-imidazo[1,5-b]isoquinolin-2-yl}-N-[(pyridin-3-yl)methyl]hexanamide",0.2842000000000004,100.54000000000002,14.404273
433,CNP0127199,O=C(C=CC1=CC=C(O)C=C1O)C=2C=CC=CC2,C15H12O3,240.25454228043765,[],"3-(2,4-dihydroxyphenyl)-1-phenylprop-2-en-1-one",1.4934000000000005,57.53,14.401413
56,CNP0465903,O=C(OCC)COC1=CC=C2C(=O)C(OC2=C1)=CC3=CC=CC(=C3)[NH+]([O-])O,C19H17NO7,371.3415125540322,[],,-0.0600000000000009,109.56,14.397074
